Time (HH:MM:SS.mmm),Desired Left,Desired Right,Measured Left,Measured Right
18:49:12.278,-5.496606258409363,5.496606258409363,0.0,0.0
18:49:12.279,-5.496606258409363,5.496606258409363,0.0,0.0
18:49:12.281,-6.697993974600519,6.697993974600519,0.0,0.0
18:49:12.282,-6.697993974600519,6.697993974600519,0.0,0.0
18:49:12.283,-7.8993812799453735,7.8993812799453735,0.0,0.0
18:49:12.284,-7.8993812799453735,7.8993812799453735,0.0,0.0
18:49:12.286,-9.10076981782913,9.10076981782913,0.0,0.0
18:49:12.286,-10.422296387808663,10.422296387808663,0.0,0.0
18:49:12.287,-10.422296387808663,10.422296387808663,0.0,0.0
18:49:12.298,-11.863960989883967,11.863960989883967,0.0,0.0
18:49:12.300,-11.863960989883967,11.863960989883967,0.0,0.0
18:49:12.302,-13.305626413651876,13.305626413651876,0.0,0.0
18:49:12.304,-13.425765267440251,13.425765267440251,0.0,0.0
18:49:12.305,-13.545904121228627,13.545904121228627,0.0,0.0
18:49:12.356,-13.545904121228627,13.545904121228627,-0.7878019405398264,0.9191022639631031
18:49:12.439,-13.545904121228627,13.545904121228627,-5.383889341712532,6.040461212653088
18:49:12.457,-13.545904121228627,13.545904121228627,-9.068870217115217,9.068870217115217
18:49:12.461,-13.545904121228627,13.545904121228627,-9.068870217115217,9.068870217115217
18:49:12.469,-13.545904121228627,13.545904121228627,-9.068870217115217,9.068870217115217
18:49:12.488,-13.545904121228627,13.545904121228627,-11.15827450589192,11.420822141324674
18:49:12.495,-13.545904121228627,13.545904121228627,-11.15827450589192,11.420822141324674
18:49:12.506,-13.545904121228627,13.545904121228627,-11.15827450589192,11.420822141324674
18:49:12.513,-13.545904121228627,13.545904121228627,-11.15827450589192,11.420822141324674
18:49:12.524,-13.545904121228627,13.545904121228627,-12.108160614387275,12.634602380230202
18:49:12.538,-13.545904121228627,13.545904121228627,-12.108160614387275,12.634602380230202
18:49:12.553,-13.545904121228627,13.545904121228627,-13.659672200101067,13.265643194328934
18:49:12.555,-13.545904121228627,13.545904121228627,-13.659672200101067,13.265643194328934
18:49:12.556,-13.545904121228627,13.545904121228627,-13.659672200101067,13.265643194328934
18:49:12.560,-13.425765267440251,13.425765267440251,-13.659672200101067,13.265643194328934
18:49:12.561,-13.425765267440251,13.425765267440251,-13.659672200101067,13.265643194328934
18:49:12.563,-13.1854875598635,13.1854875598635,-13.659672200101067,13.265643194328934
18:49:12.564,-12.344516405037469,12.344516405037469,-13.659672200101067,13.265643194328934
18:49:12.565,-11.743822136095591,11.743822136095591,-13.659672200101067,13.265643194328934
18:49:12.566,-11.743822136095591,11.743822136095591,-13.659672200101067,13.265643194328934
18:49:12.573,-11.143128688846314,11.143128688846314,-13.659672200101067,13.265643194328934
18:49:12.580,-10.061879826443535,10.061879826443535,-14.210524303959415,13.68420858899794
18:49:12.582,-10.061879826443535,10.061879826443535,-14.210524303959415,13.68420858899794
18:49:12.583,-9.34104670371328,9.34104670371328,-14.210524303959415,13.68420858899794
18:49:12.585,-8.620214402675629,8.620214402675629,-14.210524303959415,13.68420858899794
