Time (HH:MM:SS.mmm),Desired Left,Desired Right,Measured Left,Measured Right
18:40:50.149,18.153214252487356,18.57421418379194,18.133707289848537,18.52791831788861
18:40:50.151,18.153214252487356,18.57421418379194,18.133707289848537,18.52791831788861
18:40:50.153,18.153214252487356,18.57421418379194,18.133707289848537,18.52791831788861
18:40:50.154,18.153214252487356,18.57421418379194,18.133707289848537,18.52791831788861
18:40:50.156,18.153214252487356,18.57421418379194,18.133707289848537,18.52791831788861
18:40:50.157,18.40220669557207,18.823206626876654,18.133707289848537,18.52791831788861
18:40:50.157,18.153214252487356,18.57421418379194,18.133707289848537,18.52791831788861
18:40:50.158,18.40220669557207,18.823206626876654,18.133707289848537,18.52791831788861
18:40:50.159,18.153214252487356,18.57421418379194,18.133707289848537,18.52791831788861
18:40:50.160,18.40220669557207,18.823206626876654,18.133707289848537,18.52791831788861
18:40:50.161,18.153214252487356,18.57421418379194,18.133707289848537,18.52791831788861
18:40:50.220,18.40220669557207,18.823206626876654,18.143909305824923,18.66981972048652
18:40:50.224,18.153214252487356,18.57421418379194,18.143909305824923,18.66981972048652
18:40:50.225,18.40220669557207,18.823206626876654,18.143909305824923,18.66981972048652
18:40:50.228,18.153214252487356,18.57421418379194,18.143909305824923,18.66981972048652
18:40:50.229,18.40220669557207,18.823206626876654,18.143909305824923,18.66981972048652
18:40:50.243,18.153214252487356,18.57421418379194,18.13889762904161,18.664662777709708
18:40:50.245,18.40220669557207,18.823206626876654,18.13889762904161,18.664662777709708
18:40:50.252,18.153214252487356,18.57421418379194,18.13889762904161,18.664662777709708
18:40:50.269,18.40220669557207,18.823206626876654,17.806124241347348,18.722615930239893
18:40:50.326,18.40220669557207,18.823206626876654,18.38718763955612,19.175209966965447
18:40:50.381,18.40220669557207,18.823206626876654,18.528029542091577,19.185051866279114
18:40:50.435,18.40220669557207,18.823206626876654,18.38656249848242,18.517895087757626
18:40:50.484,18.40220669557207,18.823206626876654,18.323427162627876,18.718896813619736
18:40:50.585,18.40220669557207,18.823206626876654,18.141185224937104,19.06139027257896
18:40:50.632,18.40220669557207,18.823206626876654,18.098415700612826,19.147599219489155
18:40:50.682,18.40220669557207,18.823206626876654,18.53503936000551,19.192310259296146
18:40:50.734,18.40220669557207,18.823206626876654,18.245942500534937,18.902271367461
18:40:50.782,18.40220669557207,18.823206626876654,18.532201413890984,19.189371676795258
18:40:50.832,18.40220669557207,18.823206626876654,18.38525719388504,18.91055025656747
18:40:50.892,18.40220669557207,18.823206626876654,18.34653185835978,18.739671826753312
18:40:50.982,18.40220669557207,18.823206626876654,18.518487657270924,19.17517161674805
18:40:51.034,18.40220669557207,18.823206626876654,18.39022201623225,18.915656930981747
18:40:51.135,18.40220669557207,18.823206626876654,18.380589029746133,18.774458794669375
18:40:51.186,18.40220669557207,18.823206626876654,18.251233038180196,19.039056047022743
18:40:51.236,18.40220669557207,18.823206626876654,18.374527057751894,18.89951354511579
18:40:51.293,18.40220669557207,18.823206626876654,18.332081011975212,18.59396788357508
18:40:51.297,18.153214252487356,18.57421418379194,18.332081011975212,18.59396788357508
18:40:51.321,17.904221809402635,18.32522174070722,18.28389799247788,18.941592164869057
18:40:51.337,18.153214252487356,18.57421418379194,18.28389799247788,18.941592164869057
18:40:51.351,17.904221809402635,18.32522174070722,18.3686537287582,19.024677076213738
18:40:51.356,18.153214252487356,18.57421418379194,18.3686537287582,19.024677076213738
18:40:51.357,17.904221809402635,18.32522174070722,18.3686537287582,19.024677076213738
18:40:51.360,18.153214252487356,18.57421418379194,18.3686537287582,19.024677076213738
18:40:51.386,17.904221809402635,18.32522174070722,18.43530362413454,18.830345844651376
18:40:51.387,18.153214252487356,18.57421418379194,18.43530362413454,18.830345844651376
18:40:52.328,18.153214252487356,18.57421418379194,18.17163241867259,19.22506038497244
18:40:52.330,18.153214252487356,18.57421418379194,18.17163241867259,19.22506038497244
18:40:52.331,18.153214252487356,18.57421418379194,18.17163241867259,19.22506038497244
18:40:52.333,18.153214252487356,18.57421418379194,18.17163241867259,19.22506038497244
18:40:52.334,17.904221809402635,18.32522174070722,18.17163241867259,19.22506038497244
18:40:52.334,18.153214252487356,18.57421418379194,18.17163241867259,19.22506038497244
18:40:52.335,17.904221809402635,18.32522174070722,18.17163241867259,19.22506038497244
18:40:52.336,18.153214252487356,18.57421418379194,18.17163241867259,19.22506038497244
18:40:52.336,18.153214252487356,18.57421418379194,18.17163241867259,19.22506038497244
18:40:52.337,18.153214252487356,18.57421418379194,18.17163241867259,19.22506038497244
18:40:52.360,18.153214252487356,18.57421418379194,17.862250251690842,18.91297085473148
18:40:52.412,18.153214252487356,18.57421418379194,18.002087479914564,18.65909797188214
18:40:52.461,18.153214252487356,18.57421418379194,18.398889294751527,18.398889294751527
